10134,真的很难用。会夹眼皮，重点是，夹不翘！一分钱一分货吧！
10135,滋润及保湿：***对于混皮有点油腻，这次买空气霜很划算
10136,这是我用过卸妆力最差！！！的卸妆水，洗面奶都比它干净
10137,非常好用，特别顺手
10138,效果不错，起沫多，很柔和，容易清洗。送了很多小礼物。喜欢
10139,女神节活动买的，送给自己的节日礼物
10140,还不错，很滋润
10141,气垫粉盒，还不错，方形的比圆形要薄，可以放小包里，
10142,配送小哥棒棒哒家有宝宝下雨还帮忙送到家
10143,眼线胶笔有点晕妆。
10144,货收到了，用了一段时间后才来评价的，效果不错，一直在用这个牌子
10145,面膜挺好用的，保湿效果很好的，很满意
10146,整体描述：不好用 刚打开就断了 持久情况：不防水 一抹就没
10147,是我常用的东西，所以很喜欢，方便使用！天天用的东西，真心不错
10148,还没有用，不过很大。太香了。
10149,买过很多胶，感觉效果都不太好，期待这个效果
10150,不错，质量很好，物流也快，一直信赖**，物美价廉，服务好！！！
10151,送了很多赠品，618买的特别划算，点赞
10152,好用，不卡粉自然
10153,商家服务态度很好，这款面膜让自己的肌肤每天都水水的，挺好
10154,里面都是干的，怎么用，毕竟一分价钱一分货，用了一次不想用第二次，直接扔了
10155,质量非常差回来拔了一下就断了
10156,洗面奶挺温和的 老妈很喜欢呀
10157,面膜挺好的，片数超多，希望有好的效果
10158,不容易干，其次是第二天就掉，差
10159,有点油，和我想象中的不一样
10160,整体描述：特别的干，而且有点色差，上了嘴一层层的，好丑，特别不建议购买送个唇膏都是死亡芭比粉
10161,滋润保湿效果都很好，很好吸收，特别好用，送了一个小样，特别划算，很不错不错，种草了，用完了再来！！
10162,滋润及保湿：吸收很不错
10163,物流很快，宝贝收到了一直忘了评价，隔离还没有用，之前一直用这款，效果还不错
10164,刚刚收到了**快递就是那么值得表扬支持**商城支持**快递
10165,特别温和 挺好的
10166,性价比很高，很好用，每年都要买好多给婆婆给妈妈，双十一价格超级优惠，很满意
10167,回来的时候都碎了，都不能用了，客服很好，但我还是想让赔偿损失
10168,脸上舒服上很好，很舒服，很棒，非常好。
10169,一直用他家的，支持！
10170,油皮亲妈，我感觉比香奈儿好用，哈哈，***推荐的果然没错。夏天用覆盖也好，也控油。
10171,颜色好看
10172,颜色与实图不符
10173,有股难闻的味道，颜色有色差萌
10174,这次买的是最好用的一次！还会再次购买！
10175,还行画着 就是性价比不高 虽然很便宜但太少了 而且还很爱掉还很细  物流太慢了
10176,没有说的那样&ldquo;神奇&rdquo;，感觉有点洗不净。
10177,第一次用，还可以。价位也非常合适。以后有活动还会继续光顾的。
10178,阔以
10179,还没用呢 出了月子在用 看着还不错 👍 用了再来追评
10180,用后皮肤非常清爽舒服！
10181,不错，很舒服
10182,宝贝保湿效果非常好!
10183,很实惠，***大品牌，是正品，满满一箱，这个夏天美美的
10184,效果不怎么样
10185,活动价格便宜、囤货
10186,质量还是不错的，客服态度很好，很好满意。
10187,一直信赖**商城的**商品，快递小哥服务也很不错?
10188,已经买好几次了，还不错，很喜欢，一直在**买护肤品，很方便！！！
10189,感觉还不错吧，价格便宜，看效果来决定是否会回购。
10190,很好用的一款洗面奶
10191,里面粉都散了
10192,还未使用 包装不错
10193,保湿不油腻，很贴，是我最喜欢的一款隔离
10194,夏天就喜欢空气霜清爽不油腻
10195,挺小巧的，好用
10196,用了几天效果不错，很清爽而且泡沫细腻
10197,不错，满意，，，，。，
10198,质量不错一如既往的好用
10199,太好看了吧，是我喜欢的形😭
10200,混油皮肤，用起来确实不油腻，涂开后觉得皮肤光泽度好了些。长期效果未知。
10201,宝贝收到了，用了效果不错
10202,一直在用的，效果不错。我是敏感肌，不能用含有香精，酒精成分的化妆品，这款面膜用了不刺激，刚刚好
10203,挺好用的，保湿效果很好黑色的墨叶藻的最好用！
10204,很满意，混油皮用着很清爽，肤感比光感***好很多，期待有效果。赠品也很多，感觉小样都可以用很久了。
10205,一直用的这款洗面奶，觉得不错
10206,物流很快，包装完好，**服务好，满意的一次购物。
10207,快递服务态度好。
10208,混油肌用了不会油，还好吸收，送了几瓶小样，划算到爆
10209,好用，就是自己把颜色挑错了&hellip
10210,很适合我的皮肤使用感觉到不错，值得入手的。
10211,已多次购买 非常喜欢
10212,补水的，买隔离送的，很满意，谢谢，好评哈
10213,自然，服帖
10214,第二次买了，清洗得干净且脸没有紧绷感
10215,好评  女儿很喜欢
10216,用了几天才来评价，感觉像是正品，水分充足，脸水嫩嫩的
10217,一点也不油腻，很清爽，吸收很快
10218,之前用的猪头鼻贴没什么用，也便宜。买这款还是觉得挺贵的，不过效果好也值。大家可以看下我黑头不多但是吸出来挺多的
10219,上妆效果：上妆效果一般咯 持久情况：持久度不错
10220,回购又回购 我用其他牌子的都过敏 只有用这个没有任何感觉 还很舒服 一点不痒 我建议大家都试试这个因为毕竟眼睛很重要 是有用这样的产品才是爱护自己
10221,面膜给媳妇买的，她说不错，贴完后，感觉脸也不干了，而且也白了很多
10222,个人情况：女儿13岁了，之前用过别的产品 滋润及保湿：感觉效果一般！
10223,洗面奶很好用，温和不刺激皮肤，味道很好闻，控油效果很好。
10224,防晒质量还不错。
10225,上妆效果：嗯很顺滑 个人情况：24岁黄黑皮，但是我感觉可以再白一个色号比较好 持久情况：没研究 整体描述：感觉很自然
10226,做活动时买的，比较划算，也比较好用
10227,刮得特别干净，客服服务态度也好，就是用的时候注意点刀片，特别快别划破手
10228,挺好的，只是成膜比较慢一些 上脸好用
10229,宝贝收到，很好用
10230,以前在实体店买过，在**看到这款，比实体店要便宜太多了，价格优惠，用着也挺好
10231,挺多的，够用一阵子了
10232,不错，一直购买，值得拥有和推荐给大家。
10233,价格划算，物流很快，质地适合夏天，不油腻 很好吸收
10234,一直都在这里买，还不错，用着不过敏，不过这一次得膜布好像厚了
10235,垃圾，先不说效果咋样，就你这形状不规整，能让人感觉好嘛
10236,纸太薄，水一碰到纸就烂了
10237,整体描述：眉卡设计不好
10238,用着不油腻，很喜欢，
10239,太差了。真的很差
10240,**快递真是神速，春节也没有影响，太给力了！活动购买比平时优惠很多，一下买了三套。
10241,好用朋友推荐的
10242,太臭了！！！！色差太大！！这谁顶得住啊
10243,特别差，感觉一点都不好，虽说也没多少钱吧，但是特别不好
10244,之前就实体买过，挺好的，特意在618优惠的时间屯了一下货。
10245,挺好的，改变肤色，推荐购买
10246,勉强可以吧
10247,很好用，挺补水的
10248,东西买了这么久才收到，结果收到打开东西都摔坏了，心情十分感到失望
10249,与品牌专柜没有差别 还挺好的啊
10250,好用 清薄
10251,大品牌值得信赖，东西不错，还会购买。
10252,已经收到货几天！特意用几天才评价的！用完之后脸上很舒服不油也不干！价格也实惠！还送了这么多东西！特划算！
10253,一直信赖***，家里也一直用***的产品，这个还是比较信得过的，好评。
10254,这款面膜很好用，已经买第二次了，还帮别人买了，还会回购的。
10255,这个卸妆水还可以，比我之前的好用！
10256,上次帮同事买过一次，他觉得挺好的。
10257,质量超级不好全部都坏的，一点也不好用！刚拍上退款就拒绝！客服煞笔一样
10258,很油 干皮 用完满脸油 配合晚安粉会好点
10259,试了一下感觉很好
10260,拍了两个睫毛胶水，送了假睫毛，镊子和发圈。赠品很多
10261,一直用的这个面膜，挺好用的，一次做活动买一送一，一次性就买了四盒，应该可以够续命两个月?
10262,我一直用这款，好用，好用，好用
10263,贴合度：很好很满意。
10264,没想象的那么好 便宜没好货好货不便宜 而且好小
10265,水润不泛油，好吸收，做活动很划算
10266,挺好的，用的比较舒服，应该是正品
10267,个人情况：很喜欢用这款超自然睫毛 上妆效果：很自然，也不扎眼睛 持久情况：一对可以反复用4、5次呢
10268,个人情况：有点点酒精味，不过能接受，就不不知道用久了会不会对皮肤不太好
10269,活动价很划算
10270,搞活动买的，很划算，赠品很多，非常用，妈妈说我能白一点点，坚持！
10271,女儿说效果不错😊，我都想再入手支了
10272,一直在用这种牌子的护肤品，好用又实惠。值得购买
10273,超级超级香，香的过分了，买完我就扔了
10274,感觉洗不净
10275,还不错??
10276,一直都在用这款洗面奶，适合我。
10277,***面膜是之前朋友推荐的，比较喜欢那个炭黑面膜，感觉挺补水的，昨天晚上用了感觉皮肤水嫩的
10278,全五星好评!
10279,喜欢，信赖**，好评
10280,卸妆干净，温和不刺激，好用
10281,快递太慢
10282,应该是正品，很细腻，用过后皮肤水水的，618买的，价格合适。
10283,不油腻，夏天用挺好，用了一段时间才知道效果
10284,第二次购买，很好用，很喜欢
10285,好像脱不了还会把皮肤扯破
10286,上妆很自然 天气热也没有脱妆 不错
10287,货已收到，包装特别好，店家还送了好多小礼品，很满意！
10288,速度杠杠滴，女人就得多补水💦，价格便宜每天一片也不心疼
10289,宝贝儿不错！
10290,上妆效果：一般般.脱妆严重.
10291,用着还行很保湿
10292,面膜材质非常不错，很好用！ 这一桶很划算，用完了还会购买的！
10293,上午拍的，下午几天送达！已经用过，很好呦！
10294,这是我收到的实物，打开就这个样子，第一次见买这个还得用之前热水融化的，果断差评
10295,非常好，油皮控油超级棒
10296,个人情况：有股淡淡的香味，洗完脸滑滑的
10297,有疑问小鲸鱼都一一解答服务非常好
10298,味道真的不好闻，闻着很次。滑石粉放多了吧，不好冲洗，看在试用了赠品的份上，很勉强留下！
10299,每次用完都回头买 好用
10300,很好用，很显白，也特别好推开，使用感和**的差不多，好评，**送货也很快，没有耽误使用
10301,还没用，应该是正品
10302,差的死，不好涂抹 不好上色 还掉色
10303,还没有用，不知道会不会过敏。。。因为质量太次了
10304,快递超级快到的，感觉外包装好高级。
10305,用着纸还不错
10306,不错。吸收很好，服帖
10307,不错哦，还送面膜，昨天收到类今天早上用了一下特别湿润
10308,很划算，刚开始用，还不知道效果
10309,活动时候很实惠，不错，很方便。。
10310,不油腻，好评。还是有点贵！！贫民窟女孩
10311,我皮肤不太适合，我个人不太喜欢，送的东西很多，可以跟正品一样多了，这个倒是很划算
10312,感觉不是正品，太薄了，都坏了敷脸上。。
10313,我是敏感肌肤，用了没过敏，不错！
10314,已经回购多次了，朋友都说很补水，滋润，适合多种肤质，趁着这次活动果断下单💝💝
10315,用了，还可以，量好像没有其他牌子的多。
10316,一直用***，赶紧不错
10317,眉毛刮出血
10318,送货速度很快，还没用呢，用完追评
10319,面膜不错活动买合适价格优惠券补水效果不错的就行，面膜经常用了礼品袋装的就行
10320,不错，好用，比之前那个日本的好用！
10321,读书用的这个牌子，挺好的，就是这次日期太靠前了，希望质量还是值得信赖的。
10322,一直在用这款，很不错
10323,实在是太锋利了&hellip;&hellip;老手也不小心刮出了血
10324,个人情况：干性皮肤 使用效果：挺润的，活动力度也大，值得购买。
10325,一如既往的好，精华液很多，很喜欢，相信****
10326,给妈妈买的，之前付U买过小样，还可以挺好用的
10327,很喜欢这五个防晒 质地像面霜 不白
10328,真的爱了这个影盘，炒鸡仙啊
10329,洗面奶收到了。质量很好。还送了很多小礼物，很愉快的一次购物！
10330,好用，买了几年了
10331,用过多次，一直在这家买，气味淡淡的，很滋润
10332,帮同事买的洗面奶，老客户了，反馈还是一如既往的好，发货速度快，包装仔细，日期新鲜
10333,质量不错，和实体店的一样的
10334,超级好用，很持久，遮暇效果也不错
10335,不错  超值
10336,完美！
10337,用了好几天了，很好用，很喜欢，女人就要好好保养，每天都要美美哒～祝店家，生意兴隆，财源广进
10338,还没有使用，先给好评吧，
10339,控油持久
10340,第一次用，还不错，本身黄皮肤，可以提亮肤色，还是可以的！
10341,最近天气没那么热，还没用，不过味道和之前超市买的一样。应该是正品。
10342,滋润及保湿：夏天挺清爽的 推荐油皮使用
10343,超好用，不会夹到肉，适合新手，而且不占地方，小巧
10344,没过敏，挺好的
10345,之前用过 感觉很水润 所以又买了
10346,感觉挺好的，温和不刺激，也能洗干净。
10347,以前用过好多种面膜，但这个非常好，用的时候不沙眼睛，
10348,别人介绍的，挺划算的，昨天用了一片，精华液挺多的，！
10349,好评都是刷出来的，不但脱不了毛还特别特别特别的痛，直接丢垃圾桶去了，相信我的话一定不要买，差评差评差评差评差评差评差评差评差评差评
10350,东西很好，用
10351,美白效果很好，但是我一用就长痘
10352,回购几次了，很好
10353,感觉不错，去污力强
10354,划算，还挺好用的
10355,质量差，我就是快递拆进去眉笔拿出来一转就报废了，眉笔芯也很短。不过这个价钱确实是一分钱一分货。
10356,物流很快。买一送一，超级实惠。
10357,还没用，看起来好合算，但愿用起来好用，以后再购。
10358,这次趁活动买了两盒，以前是用袋子装的，这次的是盒子，看起来上档次了不少
10359,下午收到的，晚上已经开始用了， 用的很舒服，期待有好的效果。
10360,瓶子是原来的感觉，用起来不再是原来的那种
10361,真难用！差评，不过客服小姐姐挺好的
10362,效果很好，价格实惠，物流很快
10363,非常好之前也用过，然后送了好多东西，非常感谢。
10364,刀片很锋利。和实体店的一样，很喜欢，物美价廉
10365,说好赠品什么的，结果是忽悠骗人的，请大家要买注意，建议还是实体店买，最优惠，也送什么小样
10366,东西收到了挺好的和描述的一样非常满意
10367,太硬了不好用
10368,很好味道香
10369,很好用，透气
10370,确实是油皮亲妈，控油很好，轻薄好推开，偷懒的时候乳液用完用了粉底液就可以出门了，遮瑕也好，大爱，会回购的！
10371,假的吧，用完起皮
10372,嗯超级喜欢用起来特别舒服没有过敏现象也不刺激皮肤喜欢很好
10373,很好哟，卖家还送了小礼物，可以好好学习刮眉画眉啦啦啦啦
10374,清爽不油腻，但是遮瑕效果不理想。
10375,一直用，还行
10376,很好用，一直都在用，也很好涂抹，一抹就开！
10377,很喜欢 水分也多
10378,没想到快递速度这么快，价格还这么实惠，第二次购买了，用完下次还要继续购买
10379,一直用他家的，效果非常不错呦。老板送了很多实用的物品。
10380,昨天收到后就用一张，感觉不错的，好评，是朋友介绍来买的，以后我会介绍好友来买。便宜，还好。
10381,挺好的，关键我是过敏皮肤尽然没有过敏挺好，每天晚上一贴
10382,用着一般般吧，不好不建议买了
10383,真心好用，提亮了我的皮肤
10384,面膜特别薄很服帖精华很多用完很保湿很不错。
10385,持久情况：自然是超级好用的了
10386,太干了，不好用
10387,买了好几次了，特别的好用，方便，会一直关注你们家。
10388,真的好用，超级补水，晚上洗完脸就贴了一张，揭下来，脸上滑滑的
10389,很好用，好评
10390,很好的东西，家庭必备，回来后，家里全部用了一遍，清新淡雅的感觉！！！
10391,还行吧 无功无过
10392,包装完好，快递小哥服务很好，期待用后效果
10393,包装挺好的！物流也很快哦！隔离试下效果不错！
10394,油皮使用感很好，不油腻
10395,不好用，就那样吧，几块钱的东西
10396,很容易断，就用了一次断完了
10397,卸妆还不错?赠品也是一样的还有卸妆棉?
10398,还没用，看着还不错
10399,很好吸收  涂上很快就变成哑光  送的滋润版小样也好用
10400,不好用，容易掉的满脸都是眼影
10401,很香 蛮舒服的
10402,还是一如既往的好，***就选然美
10403,吸收情况：混油皮感觉吸收还行，清爽就不至于了，不会很粘，可以接受。淡淡的椰子味 滋润及保湿：在空调房保湿效果不错
10404,包装很精美，图案也漂亮，很喜欢！拒绝不了卡哇伊的东西?
10405,很便宜 没用过 瓶子很漂亮
10406,太差了，香的都呛鼻子！
10407,小小的很贴心
10408,嘻嘻新手挺好用的
10409,清洁力不够，洗不掉油
10410,用的什么破快递公司，态度特别差！
10411,补水效果没有芦荟胶好
10412,不好，用脸上有点疼，刺激皮肤，我以为是我自己问题，后来给我老公用，结果也是这样
10413,买好几次是正品
10414,还行味道挺香的
10415,宝贝质量不好
10416,整体还不错吧  就是没有我之前买的洗面奶好用  洗完脸之后有点滑  清洁效果一般般吧
10417,第二次购买了 好用 夏天必备
10418,效果没有很好，洗完后有点油腻
10419,收到就开始用了，感觉很好，值得大家购买哦
10420,快寄很给力，第二天就到货，不用苦等好几天，一直在用的一款面膜，水水润润，赞\(���)/
10421,特别好用，活动价超好哦，期待更多活动
10422,快递超垃圾
10423,用一次过敏一次
10424,还没有用.用了在来评价.外表可以
10425,第一次买这款面膜，看评论还不错，希望补水效果不会让我失望，会继续光顾的
10426,挺好的，是新款的包装，用着可以
10427,搞不懂怎么用  感觉没用
10428,挺好用的  有提亮肤色  一点点味道的
10429,泡沫丰富，洗的很干净
10430,前两次买的都挺好用的 这次收到的很钝 还割伤了
10431,补水效果很好，值得推荐
10432,没啥效果主播说的多好其实也一般般
10433,很不错，喜欢，，又美了，喜欢的可以下手含，很实惠的
10434,不错很喜欢这个牌子
10435,东西好精致，还没开始用，就是感觉好小一瓶
10436,洗面奶很好闻
10437,还不错哟，很容易涂开，也没有味道，携带挺方便的
10438,面膜很服帖精华很多很好用关键不过敏
10439,超小支一瓶 赠送了卸妆水 快速速度也可以 据说巨持久 希望不要让我失望哦 哈哈哈哈哈哈哈哈哈哈开心呢
10440,老婆自己选的，用着效果不错。**送货也快
10441,货收到了很好和我想象的一样很好下次还来
10442,第一次用**，效果很不错。感觉很细腻柔滑一点都不紧绷。皮肤光亮，整个人看起来精神多了。谢谢店家，完美的一次购物。
10443,非常好用！！！特别补水，我干皮用着很不错
10444,包装很好，物流也快。很满意
10445,正品。很好用，一直在用。很划算。
10446,不好用，疼，还脱不下来
10447,**购物值得信赖，质量好，送货快
10448,对手残党来说真的好用
10449,遮瑕还好，就是太干
10450,看上去不错，还送了好多，价廉物美，以前买的，眼洞开得大，不符合我的脸，这个不错
10451,都是正品。价格也实惠。
10452,太油了，不会再上脸
10453,看着还不错，很多的，感觉很好，送货快服务态度好。
10454,皮肤早上起来就滑滑的，用起来也很好推开，肤感不错，期待效果
10455,物流很快，宝贝很是喜欢，很满意。
10456,看着不错还没用呢，有送的礼物，么么哒
10457,清洁度不错。
10458,看着包装很好，感觉不错！晚上用一下，看看补水效果怎么样！
10459,很好用，一直都买这个牌子的，无限回购，物美价廉，持续囤货中。
10460,一直在**买东西。是正品。到货也很快
10461,抱歉评论晚了！超级喜欢 迫不及待用了一下，真心不错！
10462,应该不错  知道是牌子  第一次用这个牌子的
10463,买了好几次了，特别好用
10464,一分钱一分货，跟着**种草了粉饼，控油效果还可以，就是香味太香精了
10465,好用好用  推荐
10466,很好，水份充足，保湿效果，棒
10467,用着效果不错，皮肤不在那么干了，
10468,持久，打底很适合我。
10469,根本上不了色，也没有亮晶晶的感觉，于实物不符合
10470,非常满意的一次购物
10471,无敌好用买它！！！
10472,便宜，用着还不错
10473,很不错，配送很快
10474,补水效果蛮不错的
10475,收到，感觉卸妆挺干净，眼妆都干干净净的，喜欢
10476,买给自己妈妈用的洗面奶她很喜欢我也觉得很不错的呀真的超级棒
10477,还不错吧挺补水的喜欢用这一款面膜
10478,泡沫超级细腻，温和不刺激，洗后脸不紧绷，期待更好的效果。
10479,超级呛鼻子，不是正规产品，不建议购买。
10480,卡粉 粉太粗
10481,买一送一价格非常合适，喜欢，用了跟舒服也很符合我的皮肤，还会再来买！！
10482,适合肤质：一点都不好特别黏嘴巴
10483,良心卖家推荐购买真的
10484,**速度快，物美价廉，服务好，值得推荐，还会再来
10485,励志去掉痘印 个人情况：混油皮 吸收情况：涂上去挺清爽的不粘腻 整体描述：值得购买 滋润及保湿：都相当不错
10486,抢到券买的，超级划算，嘻嘻
10487,双十一物流居然也第二天到，必须点赞
10488,美美直播间里买的，价格优惠。我之前在这家店铺买过化妆品，质量很好。是正品相信美美，以后会继续关注的。
10489,这款哼清爽，618***发货是最快的，第二天收到，小样多，很划算。有些微的美白效果
10490,面膜也太好了吧，而且很划算，已经回购了几次了，物流也超级快，开心
10491,很好用，价格实惠，又很亲肤，敷衍了特别的舒服，很温柔的那种舒服，大品牌还是很值得选择的
10492,买的自然色，还是有点白。不过挺保湿，对得起这个价位，**老客户！
10493,满意
10494,用着效果不错，沫沫不是很多，洗的干净，脸上不干，喜欢
10495,用了一段时间才来评价，补水效果不错，很滋润不油腻也非常舒服，一天一张脸水水嫩嫩的
10496,昨天下午下的单今天中午就送到了，棒极了，
10497,比想象中小很多
10498,老婆一直用的这种，说用的还不错，还有小赠品。
10499,买了几次了，很好用！经济，实惠！支持**！
10500,还没用准备当晚霜~希望夏天不油腻，活动时买真的很划算了~~
10501,收到后马上试用，用过之后很清爽
10502,双11物流比较快，去年买的刚打开有点淡淡的味道。快用完的时候，味道就不一样了，不是很好闻。
